Date,ESGU,ESGD,SUSA,ICLN,QCLN,SPY,QQQ,VTI,AGG,VWO
2023-12-05,97.736083984375,66.94441986083984,93.39083862304688,13.791024208068848,36.5761833190918,442.5766906738281,381.61358642578125,219.5694580078125,88.85175323486328,37.148597717285156
2023-12-06,97.37662506103516,67.12895965576172,93.12818908691406,13.61851692199707,36.66498947143555,440.7931823730469,379.4063720703125,218.64048767089844,89.08053588867188,37.102500915527344
2023-12-07,98.12470245361328,67.42424011230469,93.8382797241211,13.656852722167969,37.256996154785156,444.1566162109375,384.7075500488281,220.39195251464844,89.10798645019531,37.24999237060547
2023-12-08,98.54246520996094,67.59033203125,94.20791625976562,13.50351333618164,37.30633544921875,446.0661315917969,386.42205810546875,221.4467010498047,88.65960693359375,37.06563186645508
2023-12-11,98.96993255615234,67.70105743408203,94.7331771850586,13.541848182678223,37.40499496459961,447.8011169433594,389.7229919433594,222.35626220703125,88.66876983642578,37.23154830932617
2023-12-12,99.3682632446289,67.86714935302734,95.18065643310547,13.311838150024414,36.625518798828125,449.84637451171875,392.8267822265625,223.19813537597656,88.93413543701172,37.23154830932617
2023-12-13,100.77698516845703,68.87294006347656,96.56189727783203,13.886862754821777,38.806087493896484,456.0498046875,397.8225402832031,226.66233825683594,90.05049133300781,37.581844329833984
2023-12-14,101.14617919921875,69.3712158203125,97.17471313476562,14.557724952697754,41.7759895324707,457.51336669921875,397.4776611328125,228.0073699951172,90.77729034423828,38.079612731933594
2023-12-15,100.9712905883789,68.70684814453125,96.98016357421875,14.663147926330566,41.785850524902344,456.7601623535156,399.3990173339844,227.69769287109375,90.56621551513672,37.85838317871094
2023-12-18,101.52506256103516,68.85448455810547,97.3692626953125,14.461889266967773,41.479984283447266,459.3294372558594,401.9147033691406,228.68470764160156,90.3826675415039,37.85367965698242
2023-12-19,102.11769104003906,69.50039672851562,97.78752136230469,14.854822158813477,42.48639678955078,462.12255859375,403.96832275390625,230.35873413085938,90.49282836914062,38.117332458496094
2023-12-20,100.63329315185547,68.76991271972656,96.3651351928711,14.384360313415527,40.641300201416016,455.71881103515625,397.9654541015625,226.92359924316406,90.82318115234375,37.31694030761719
2023-12-21,101.64693450927734,69.84415435791016,97.46829223632812,14.84805965423584,41.84505081176758,460.0398254394531,402.5959167480469,229.43276977539062,90.81400299072266,38.0420036315918
2023-12-22,101.87110900878906,70.00296020507812,97.72211456298828,14.867380142211914,42.01508712768555,460.9644470214844,403.1982116699219,229.95755004882812,90.69470977783203,37.9101676940918
2023-12-26,102.34868621826172,70.33924102783203,98.26880645751953,15.0702486038208,42.736759185791016,462.9108581542969,405.6664733886719,231.09458923339844,90.87825012207031,38.154998779296875
2023-12-27,102.52413940429688,70.71288299560547,98.44454193115234,15.108891487121582,42.75653839111328,463.7478332519531,406.4923400878906,231.53187561035156,91.45639038085938,38.36215591430664
2023-12-28,102.58260345458984,70.53540802001953,98.46405792236328,15.195834159851074,42.450069427490234,463.9229736328125,406.2947082519531,231.415283203125,91.25448608398438,38.59756851196289
2023-12-29,102.2609634399414,70.56343078613281,98.12237548828125,15.041268348693848,41.68885803222656,462.5799560546875,404.5364074707031,230.5309295654297,91.08013153076172,38.701141357421875
2024-01-02,101.55921936035156,69.69469451904297,97.42924499511719,14.867380142211914,40.957298278808594,459.9912109375,397.6907653808594,228.98574829101562,90.6488265991211,38.24916076660156
2024-01-03,100.61380767822266,69.2276382446289,96.26751708984375,14.529265403747559,39.47441101074219,456.2345886230469,393.48260498046875,226.78945922851562,90.69470977783203,38.13616180419922
2024-01-04,100.30191802978516,69.3957748413086,96.14060974121094,14.345717430114746,38.55501937866211,454.7650146484375,391.4574890136719,226.2064208984375,90.32762908935547,38.070247650146484
2024-01-05,100.42862701416016,69.4611587524414,96.19917297363281,14.297415733337402,38.24856185913086,455.38787841796875,391.92181396484375,226.54652404785156,90.11656188964844,38.126747131347656
2024-01-08,101.9393310546875,70.1243896484375,97.6733169555664,14.39401912689209,38.742862701416016,461.8890075683594,400.02203369140625,229.7826385498047,90.45610809326172,38.192665100097656
2024-01-09,101.73465728759766,69.5919418334961,97.32185363769531,14.345717430114746,38.32765197753906,461.18829345703125,400.8122863769531,229.35499572753906,90.4377670288086,37.75009536743164
2024-01-10,102.30970764160156,70.0309829711914,97.76118469238281,14.345717430114746,37.872901916503906,463.7964782714844,403.5288391113281,230.54061889648438,90.26338958740234,37.712425231933594
2024-01-11,102.29021453857422,70.02164459228516,97.72211456298828,14.152509689331055,37.052371978759766,463.5921630859375,404.36846923828125,230.3851776123047,90.77729034423828,37.872501373291016
2024-01-12,102.37793731689453,70.34857177734375,97.82949829101562,14.046244621276855,36.3405876159668,463.9132385253906,404.575927734375,230.42404174804688,90.94246673583984,38.05141830444336
2024-01-16,102.02706909179688,69.15290069580078,97.53663635253906,13.553563117980957,35.490394592285156,462.2101135253906,404.5364074707031,229.35499572753906,90.26338958740234,37.26044464111328
2024-01-17,101.48124694824219,68.55506134033203,97.02898406982422,13.244431495666504,34.58089065551758,459.640869140625,402.2544860839844,227.97508239746094,90.01560974121094,36.761375427246094
2024-01-18,102.33893585205078,69.14356231689453,97.84902954101562,13.302392959594727,34.412837982177734,463.7283630371094,407.9642028808594,229.98670959472656,89.93302917480469,36.97795486450195
2024-01-19,103.60599517822266,69.33972930908203,99.02052307128906,13.292733192443848,34.46226119995117,469.50927734375,416.0545349121094,232.78549194335938,89.95137023925781,37.31694030761719
2024-01-22,103.86915588378906,69.52655792236328,99.4012680053711,13.427978515625,35.33222198486328,470.5019836425781,416.59783935546875,233.79617309570312,90.11656188964844,37.02503967285156
2024-01-23,104.12256622314453,69.36775207519531,99.41101837158203,13.592205047607422,35.84628677368164,471.8741760253906,418.3265686035156,234.22378540039062,89.89630889892578,37.23219680786133
2024-01-24,104.16156768798828,69.89086151123047,99.20600891113281,13.466619491577148,35.13450622558594,472.3900146484375,420.6479187011719,234.18490600585938,89.69441986083984,37.712425231933594
2024-01-25,104.74634552001953,70.05899810791016,99.87962341308594,13.524581909179688,34.61054992675781,474.95928955078125,421.1615905761719,235.48712158203125,90.09819793701172,37.80659866333008
2024-01-26,104.60989379882812,70.4419937133789,99.75270080566406,13.39899730682373,34.44248580932617,474.35589599609375,418.6524963378906,235.29275512695312,89.99725341796875,37.816009521484375
2024-01-29,105.43834686279297,70.79695129394531,100.56299591064453,13.592205047607422,35.63869094848633,478.1125183105469,422.939697265625,237.4307403564453,90.35516357421875,37.82542037963867
2024-01-30,105.33114624023438,70.71288299560547,100.55322265625,13.389336585998535,35.0751838684082,477.7426452636719,420.1243896484375,237.1002960205078,90.5295181274414,37.46760177612305
2024-01-31,103.60599517822266,70.29253387451172,98.86433410644531,13.341035842895508,34.31396484375,469.947265625,411.8957214355469,233.10617065429688,90.94246673583984,37.32635498046875
2024-02-01,104.9217758178711,70.95575714111328,100.12368774414062,13.766093254089355,34.93678283691406,476.0979919433594,416.7460632324219,236.2451171875,91.46066284179688,37.58060073852539
2024-02-02,106.00364685058594,70.31121063232422,100.53369903564453,13.505261421203613,34.383174896240234,481.1099853515625,423.78924560546875,238.26646423339844,90.62309265136719,37.31694030761719
2024-02-05,105.65277862548828,69.95625305175781,100.24083709716797,13.205788612365723,33.6812744140625,479.3582458496094,423.236083984375,237.13917541503906,89.87755584716797,37.41110610961914
2024-02-06,105.95492553710938,70.33924102783203,100.49465942382812,13.437637329101562,34.363399505615234,480.7499694824219,422.38653564453125,237.94577026367188,90.34696197509766,38.33390808105469
